source_id,name,name_key,category,subcategory,tourism,amenity,shop,man_made,opening_hours,city,district,province,latitude,longitude,source,source_file
node/10291392509,Centella Bistro,centella bistro,food,restaurant,,restaurant,,,Mo-Su 08:00-22:00,Negombo,Gampaha,Western,7.2485577,79.8422709,openstreetmap,points_of_interest.geojson
node/10291645709,Centella Rooms,centella rooms,accommodation,hotel,hotel,,,,24/7,Negombo,Gampaha,Western,7.2485932,79.8423086,openstreetmap,points_of_interest.geojson
node/5849274889,Machang Pub & Restaurant,machang pub restaurant,food,restaurant,,restaurant,,,,,Gampaha,Western,7.2489133,79.8423322,openstreetmap,points_of_interest.geojson
node/3130949526,Beach Lodge,beach lodge,accommodation,hotel,hotel,,,,,Kochchikade,Gampaha,Western,7.2500978,79.8421104,openstreetmap,points_of_interest.geojson
node/3130949525,Lanka Beach Hotel,lanka beach hotel,accommodation,hotel,hotel,,,,,Kochchikade,Gampaha,Western,7.2512225,79.8421042,openstreetmap,points_of_interest.geojson
node/4231095193,Jetwing Sea,jetwing sea,accommodation,hotel,hotel,,,,24/7,,Gampaha,Western,7.2520866,79.8422816,openstreetmap,points_of_interest.geojson
node/3130949510,Beach Lodge,beach lodge,accommodation,hotel,hotel,,,,,Kochchikade,Gampaha,Western,7.2546029,79.8420488,openstreetmap,points_of_interest.geojson
node/2195246166,Lagoon Villa,lagoon villa,accommodation,hotel,hotel,,,,,Negombo,Gampaha,Western,7.1583831,79.8317784,openstreetmap,points_of_interest.geojson
node/3141297926,Viksund Water Sport Resort,viksund water sport resort,accommodation,guest_house,guest_house,,,,,,Gampaha,Western,7.1467665,79.8353633,openstreetmap,points_of_interest.geojson
node/8684359995,The Lighthouse Negombo,the lighthouse negombo,food,restaurant,,restaurant,,,,Negombo,Gampaha,Western,7.1592748,79.8275085,openstreetmap,points_of_interest.geojson
node/13205388801,Regenta Arie Lagoon,regenta arie lagoon,accommodation,hotel,hotel,,,,,,Gampaha,Western,7.1689831,79.8254492,openstreetmap,points_of_interest.geojson
way/943770390,Jetwing Lagoon,jetwing lagoon,accommodation,hotel,hotel,,,,,Negombo,Gampaha,Western,7.168514,79.82659175914291,openstreetmap,points_of_interest.geojson
node/13205388501,Ayuu Lagoon,ayuu lagoon,accommodation,hotel,hotel,,,,,,Gampaha,Western,7.1699908,79.8262962,openstreetmap,points_of_interest.geojson
node/3141298864,Iwura Lagoon Guest House,iwura lagoon guest house,accommodation,guest_house,guest_house,,,,,Negombo,Gampaha,Western,7.1955174,79.8276173,openstreetmap,points_of_interest.geojson
node/5312110721,fish market,fish market,shopping,seafood,,,seafood,,,,Gampaha,Western,7.2031951,79.8290533,openstreetmap,points_of_interest.geojson
node/2155382780,Lellama,lellama,shopping,seafood,,,seafood,,,,Gampaha,Western,7.2028661,79.8288199,openstreetmap,points_of_interest.geojson
node/3172036570,Keells super,keells super,shopping,supermarket,,,supermarket,,Mo-Su 08:30-22:30,,Gampaha,Western,7.199438,79.8505889,openstreetmap,points_of_interest.geojson
node/6865492058,Laugfs Super,laugfs super,shopping,supermarket,,,supermarket,,,,Gampaha,Western,7.2027941,79.8523034,openstreetmap,points_of_interest.geojson
node/6907625186,Machang Pub Restaurant,machang pub restaurant,food,bar,,bar,,,,,Gampaha,Western,7.2009921,79.8541224,openstreetmap,points_of_interest.geojson
node/6865484571,Royal Life Style,royal life style,shopping,lighting,,,lighting,,,,Gampaha,Western,7.1972931,79.854887,openstreetmap,points_of_interest.geojson
way/581098454,Flip flop,flip flop,accommodation,hostel,hostel,,,,,,Gampaha,Western,7.19402745,79.85700498131762,openstreetmap,points_of_interest.geojson
node/4144220089,flip flop guesthouse,flip flop guesthouse,accommodation,guest_house,guest_house,,,,,,Gampaha,Western,7.1940072,79.8570101,openstreetmap,points_of_interest.geojson
node/5477058621,Sasha,sasha,food,restaurant,,restaurant,,,,,Gampaha,Western,7.1927241,79.8569078,openstreetmap,points_of_interest.geojson
node/5216458122,Lala The Food Joint,lala the food joint,food,fast_food,,fast_food,,,,,Gampaha,Western,7.1909526,79.8578382,openstreetmap,points_of_interest.geojson
node/11080326405,daffon,daffon,accommodation,guest_house,guest_house,,,,,,Gampaha,Western,7.1911856,79.858835,openstreetmap,points_of_interest.geojson
node/8592874796,Grandeeza hotel,grandeeza hotel,food,restaurant,,restaurant,,,,Negombo,Gampaha,Western,7.186172,79.8590886,openstreetmap,points_of_interest.geojson
node/6278400285,Coffee Lab,coffee lab,food,cafe,,cafe,,,Mo-Su 07:00-23:00,,Gampaha,Western,7.1854434,79.8592987,openstreetmap,points_of_interest.geojson
node/9491725018,Keels,keels,shopping,supermarket,,,supermarket,,,,Gampaha,Western,7.1847681,79.8589693,openstreetmap,points_of_interest.geojson
node/6124399085,Eagles' Lagoon View,eagles lagoon view,accommodation,hotel,hotel,,,,,,Gampaha,Western,7.1814437,79.8585488,openstreetmap,points_of_interest.geojson
way/1229765461,Seafoodclub,seafoodclub,food,restaurant,,restaurant,,,,,Gampaha,Western,7.1848943,79.85787065,openstreetmap,points_of_interest.geojson
node/6996326985,Mermaid Sea Food Restaurant,mermaid sea food restaurant,food,restaurant,,restaurant,,,,,Gampaha,Western,7.1734642,79.863508,openstreetmap,points_of_interest.geojson
node/7001713789,Hush Lagoon 30,hush lagoon 30,food,restaurant,,restaurant,,,,,Gampaha,Western,7.1714485,79.8647088,openstreetmap,points_of_interest.geojson
node/8592935801,La Laguna,la laguna,food,restaurant,,restaurant,,,,Katunayake,Gampaha,Western,7.1721609,79.8642964,openstreetmap,points_of_interest.geojson
node/3399861823,Hostel First,hostel first,accommodation,hostel,hostel,,,,,,Gampaha,Western,7.1705635,79.8652947,openstreetmap,points_of_interest.geojson
node/12393589007,Upwind,upwind,food,restaurant,,restaurant,,,,,Gampaha,Western,7.17109,79.8677629,openstreetmap,points_of_interest.geojson
node/5253532222,Salon sanjanas katunayaka,salon sanjanas katunayaka,shopping,cosmetics,,,cosmetics,,,,Gampaha,Western,7.1698684,79.8667747,openstreetmap,points_of_interest.geojson
node/7746673803,Sanki Leisure,sanki leisure,accommodation,guest_house,guest_house,,,,,Katunayake,Gampaha,Western,7.1589761,79.8707661,openstreetmap,points_of_interest.geojson
node/13503872143,Antonio Transit Katunayake,antonio transit katunayake,accommodation,guest_house,guest_house,,,,,,Gampaha,Western,7.1651018,79.8698478,openstreetmap,points_of_interest.geojson
node/8592922072,Airport castle,airport castle,food,restaurant,,restaurant,,,,Katunayake,Gampaha,Western,7.1627768,79.8688261,openstreetmap,points_of_interest.geojson
way/390009077,SLNCO Villa Airport Transit Hotel,slnco villa airport transit hotel,accommodation,guest_house,guest_house,,,,,Katunayake,Gampaha,Western,7.1691368,79.86970945,openstreetmap,points_of_interest.geojson
node/11016544505,Concey Transit Hotel Airport view,concey transit hotel airport view,accommodation,guest_house,guest_house,,,,,,Gampaha,Western,7.1700291,79.8710761,openstreetmap,points_of_interest.geojson
node/13255503847,Eden Bliss Retreat,eden bliss retreat,accommodation,hotel,hotel,,,,,Katunayake,Gampaha,Western,7.1707386,79.871242,openstreetmap,points_of_interest.geojson
node/12581943206,Dilan Foods,dilan foods,food,restaurant,,restaurant,,,,,Gampaha,Western,7.159506,79.8750579,openstreetmap,points_of_interest.geojson
node/11403982064,Villa 64,villa 64,accommodation,guest_house,guest_house,,,,,,Gampaha,Western,7.1550233,79.8757145,openstreetmap,points_of_interest.geojson
way/394519205,Norfolk airport villa,norfolk airport villa,food,restaurant,,restaurant,,,,Katunayake,Gampaha,Western,7.15217585,79.87662399429838,openstreetmap,points_of_interest.geojson
node/1270007296,Full Moon Garden Hotel,full moon garden hotel,accommodation,hotel,hotel,,,,,Katunayake,Gampaha,Western,7.1542059,79.8748382,openstreetmap,points_of_interest.geojson
node/13668682698,Airport Residencies,airport residencies,accommodation,guest_house,guest_house,,,,,,Gampaha,Western,7.151016,79.8745532,openstreetmap,points_of_interest.geojson
way/1377072322,Murphy's Villa,murphy s villa,accommodation,hotel,hotel,,,,,,Gampaha,Western,7.15529175,79.87325565,openstreetmap,points_of_interest.geojson
node/7746673804,Selahn Inn Hotel,selahn inn hotel,accommodation,guest_house,guest_house,,,,,Katunayake,Gampaha,Western,7.1552946,79.8729283,openstreetmap,points_of_interest.geojson
way/415747411,Ranmal Airport Transit Hotel,ranmal airport transit hotel,food,restaurant,,restaurant,,,,Katunayake,Gampaha,Western,7.15536755,79.87502305000001,openstreetmap,points_of_interest.geojson
node/12127644701,Mini Shop,mini shop,shopping,convenience,,,convenience,,,,Gampaha,Western,7.1552413,79.8725291,openstreetmap,points_of_interest.geojson
way/1309799361,Olinia Airport Hotel,olinia airport hotel,accommodation,hotel,hotel,,,,,Katunayake,Gampaha,Western,7.1551317999999995,79.87215471401187,openstreetmap,points_of_interest.geojson
node/12895020601,Traveler's Haven Hostel,traveler s haven hostel,accommodation,hostel,hostel,,,,,,Gampaha,Western,7.1536912,79.8717291,openstreetmap,points_of_interest.geojson
node/12124813139,Jayamahal Food House,jayamahal food house,food,restaurant,,restaurant,,,,,Gampaha,Western,7.153924,79.8722529,openstreetmap,points_of_interest.geojson
node/12124810552,New Lanka Hotel,new lanka hotel,food,restaurant,,restaurant,,,,,Gampaha,Western,7.1532177,79.87241,openstreetmap,points_of_interest.geojson
node/12124800870,Sriyanni Wine Stores,sriyanni wine stores,shopping,alcohol,,,alcohol,,,,Gampaha,Western,7.1498117,79.8728133,openstreetmap,points_of_interest.geojson
way/377813797,Vivanta Airport Garden Hotel,vivanta airport garden hotel,accommodation,hotel,hotel,,,,,Seeduwa Negombo,Gampaha,Western,7.14346555,79.86896184666185,openstreetmap,points_of_interest.geojson
way/721217202,Cargills Food City,cargills food city,shopping,supermarket,,,supermarket,,,,Gampaha,Western,7.14324815,79.87383874950692,openstreetmap,points_of_interest.geojson
node/1567117228,Abans Elite,abans elite,shopping,hifi,,,hifi,,,,Gampaha,Western,7.1446938,79.8740825,openstreetmap,points_of_interest.geojson
way/420677372,Dinara hotel,dinara hotel,food,restaurant,,restaurant,,,,Katunayake,Gampaha,Western,7.1462415,79.8749222203549,openstreetmap,points_of_interest.geojson
node/2083551963,Airport Reach,airport reach,accommodation,hotel,hotel,,,,,,Gampaha,Western,7.1459787,79.8739631,openstreetmap,points_of_interest.geojson
node/12750668603,Robot,robot,food,cafe,,cafe,,,,,Gampaha,Western,7.1485033,79.8733512,openstreetmap,points_of_interest.geojson
node/4546338992,Neo Colombo Airport,neo colombo airport,accommodation,hotel,hotel,,,,,,Gampaha,Western,7.146764,79.8769061,openstreetmap,points_of_interest.geojson
way/403610234,Airport lounge,airport lounge,food,restaurant,,restaurant,,,,Katunayake,Gampaha,Western,7.1465558,79.87637267064116,openstreetmap,points_of_interest.geojson
node/1880451735,Malu Malu Resort & Spa,malu malu resort spa,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.927619,81.5606367,openstreetmap,points_of_interest.geojson
node/5295074193,The Calm Resort & Spa,the calm resort spa,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.9287107,81.5601081,openstreetmap,points_of_interest.geojson
node/5255372977,Anantaya Resort & Spa,anantaya resort spa,accommodation,hotel,hotel,,,,,,Batticaloa,Eastern,7.9309199,81.5593191,openstreetmap,points_of_interest.geojson
node/5295081433,Marina Beach,marina beach,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.9244317,81.5632205,openstreetmap,points_of_interest.geojson
way/825803346,Sunrise Pasikuda,sunrise pasikuda,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.9259220500000005,81.56277584498116,openstreetmap,points_of_interest.geojson
node/3000057643,Uga Bay,uga bay,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.9267297,81.5613473,openstreetmap,points_of_interest.geojson
way/456538444,food,food,food,food_court,,food_court,,,,,Batticaloa,Eastern,7.9284111500000005,81.56137627666797,openstreetmap,points_of_interest.geojson
way/1039251099,Amethyst Resort,amethyst resort,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.92396075,81.56468627594604,openstreetmap,points_of_interest.geojson
node/13807863201,captain Seafood Restaurant,captain seafood restaurant,food,restaurant,,restaurant,,,Mo-Su 12:00-21:30,,Batticaloa,Eastern,7.9231799,81.5639363,openstreetmap,points_of_interest.geojson
node/13690865401,Capitan seafood,capitan seafood,food,cafe,,cafe,,,Mo-Su 13:00-22:00,,Batticaloa,Eastern,7.9232473,81.5639615,openstreetmap,points_of_interest.geojson
way/472465500,Dewsiri Fast Food Kalkuda,dewsiri fast food kalkuda,food,restaurant,,restaurant,,,,,Batticaloa,Eastern,7.91930655,81.56322215,openstreetmap,points_of_interest.geojson
node/4486679720,CocoVille,cocoville,accommodation,hotel,hotel,,,,,Kalkudah,Batticaloa,Eastern,7.9101414,81.5639036,openstreetmap,points_of_interest.geojson
node/11866495566,New Land Guest House,new land guest house,accommodation,hotel,hotel,,,,,Kalkudah,Batticaloa,Eastern,7.9112406,81.5610872,openstreetmap,points_of_interest.geojson
node/11866495565,Aki Villa,aki villa,accommodation,hotel,hotel,,,,,Kalkudah,Batticaloa,Eastern,7.9098156,81.559969,openstreetmap,points_of_interest.geojson
node/11866495563,Shakti Vani Ayurvedic Resort,shakti vani ayurvedic resort,accommodation,hotel,hotel,,,,,Kalkudah,Batticaloa,Eastern,7.9090239,81.5592638,openstreetmap,points_of_interest.geojson
node/13048450062,Shalini Hotel,shalini hotel,food,restaurant,,restaurant,,,"open ""open usually for breakfast and dinner, and whenever Shanthy is there""",,Batticaloa,Eastern,7.9191153,81.5611366,openstreetmap,points_of_interest.geojson
node/1880451529,Nandawanam,nandawanam,accommodation,guest_house,guest_house,,,,,Passikudah,Batticaloa,Eastern,7.9203558,81.5612107,openstreetmap,points_of_interest.geojson
node/11035471606,New Land Guest House,new land guest house,accommodation,guest_house,guest_house,,,,,,Batticaloa,Eastern,7.9201776,81.5569676,openstreetmap,points_of_interest.geojson
node/5320082529,Wine Shop,wine shop,shopping,wine,,,wine,,,,Batticaloa,Eastern,7.9235359,81.5310218,openstreetmap,points_of_interest.geojson
node/11038441305,Super Bay Special,super bay special,food,restaurant,,restaurant,,,,,Batticaloa,Eastern,7.9261734,81.5336578,openstreetmap,points_of_interest.geojson
node/5707364821,Hotel meera and jackfruit,hotel meera and jackfruit,food,fast_food,,fast_food,,,,,Batticaloa,Eastern,7.9213631,81.5309072,openstreetmap,points_of_interest.geojson
node/12016134766,Sri Balaji Phavan Restaurant,sri balaji phavan restaurant,food,restaurant,,restaurant,,,,,Batticaloa,Eastern,7.9068004,81.5343688,openstreetmap,points_of_interest.geojson
node/4769471492,Tyre Works,tyre works,shopping,tyres,,,tyres,,,,Batticaloa,Eastern,7.8930573,81.5373335,openstreetmap,points_of_interest.geojson
node/12015179431,Amirtham Restaurant,amirtham restaurant,food,restaurant,,restaurant,,,,,Batticaloa,Eastern,7.8806593,81.5403179,openstreetmap,points_of_interest.geojson
way/238302880,Nirma Shadow Inn,nirma shadow inn,accommodation,hotel,hotel,,,,,Passikudah,Batticaloa,Eastern,7.9048970999999995,81.56257350600137,openstreetmap,points_of_interest.geojson
node/13830618001,Ceylon Electricity Board Bunglow - Khaduwala,ceylon electricity board bunglow khaduwala,accommodation,chalet,chalet,,,,,,Batticaloa,Eastern,7.9196975,81.5716728,openstreetmap,points_of_interest.geojson
node/3106697475,Inn On The Bay Guest House,inn on the bay guest house,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.9222308,81.5685311,openstreetmap,points_of_interest.geojson
way/580685450,Passi Bay Hotel,passi bay hotel,accommodation,hotel,hotel,,,,,Passikudah,Batticaloa,Eastern,7.9219789,81.56860872441177,openstreetmap,points_of_interest.geojson
node/6996319987,Edo,edo,food,pub,,pub,,,,Pasikudah,Batticaloa,Eastern,7.9219896,81.5687387,openstreetmap,points_of_interest.geojson
node/11036721105,Rupsy's Sea Food Restaurant,rupsy s sea food restaurant,food,restaurant,,restaurant,,,,Pasikudah,Batticaloa,Eastern,7.9217371,81.5686679,openstreetmap,points_of_interest.geojson
way/580685451,Pasikudah Resort,pasikudah resort,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.92151305,81.56867994999999,openstreetmap,points_of_interest.geojson
node/10230487541,Coop Guest House,coop guest house,food,restaurant,,restaurant,,,Mo-Su 09:00-21:00,Kalkudah,Batticaloa,Eastern,7.9186482,81.5658623,openstreetmap,points_of_interest.geojson
way/472465491,vc,vc,shopping,gift,,,gift,,,,Batticaloa,Eastern,7.9200324,81.56585239274219,openstreetmap,points_of_interest.geojson
node/11081518605,Nathaliya Best Sea Food Restaurant and Tours,nathaliya best sea food restaurant and tours,food,restaurant,,restaurant,,,Mo-Su 11:00-00:00,,Batticaloa,Eastern,7.9208255,81.5662093,openstreetmap,points_of_interest.geojson
node/3106697477,Ahsram,ahsram,accommodation,hotel,hotel,,,,,Passikudah,Batticaloa,Eastern,7.9209255,81.5661472,openstreetmap,points_of_interest.geojson
node/3106697473,Amaya Beach Resort & Spa,amaya beach resort spa,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.9255284,81.5694661,openstreetmap,points_of_interest.geojson
node/3106697476,Passi Villas,passi villas,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.9260781,81.5706221,openstreetmap,points_of_interest.geojson
node/5295092493,Minn Gee Resort & Spa,minn gee resort spa,accommodation,hotel,hotel,,,,,Pasikudah,Batticaloa,Eastern,7.9255453,81.5737067,openstreetmap,points_of_interest.geojson
way/1363008053,Nalivaika-Bar,nalivaika bar,shopping,wine,,,wine,,,,Batticaloa,Eastern,7.9239363,81.57461236825095,openstreetmap,points_of_interest.geojson
