place_id,name,name_key,category,subcategory,district,city,province,latitude,longitude,opening_hours,source,source_file,all_sources,all_source_files
PLC0014450,SANILKA ESTATE,sanilka estate,accommodation,Rented Apartments,Moneragala,Thanamalwila Pradeshiya Sabha,,,,,official_tourism,Information for Accommodation.csv | Rented Apartments.xlsx,official_tourism,Information for Accommodation.csv | Rented Apartments.xlsx
PLC0014451,Saniro Rack Showroom,saniro rack showroom,shopping,furniture,Gampaha,,Western,7.1087469500000005,80.0498480199795,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014452,Sanitha Wood Works,sanitha wood works,shopping,trade,Gampaha,,Western,7.1178080999999995,79.91435294726563,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014453,Sanjana Bridal House,sanjana bridal house,shopping,beauty,Galle,Dodanduwa,Southern,6.1021018,80.12665388723146,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014454,Sanjana Handicraft,sanjana handicraft,shopping,gift,Galle,,Southern,6.1277878,80.105117,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014455,Sanjana Stores,sanjana stores,shopping,convenience,Kandy,,Central,7.2979457,80.6504411,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014456,Sanjanas,sanjanas,shopping,beauty,Gampaha,,Western,7.092373,79.9935008,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014457,Sanjay Beach Restaurant & Pub,sanjay beach restaurant pub,food,restaurant,Gampaha,,Western,7.0202846,79.863292,Mo-Su 10:30-11:50,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014458,Sanjay Rest Home,sanjay rest home,accommodation,guest_house,Jaffna,,Northern,9.6650026,80.0243416,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014459,Sanjaya Hotel,sanjaya hotel,accommodation,hotel,Kegalle,,Sabaragamuwa,7.2419149,80.2113816,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014460,Sanjaya Hotel,sanjaya hotel,food,fast_food,Nuwara Eliya,,Central,6.7953693,80.6789003,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014461,Sanjaya Tex,sanjaya tex,shopping,clothes,Kurunegala,,North Western,7.9194129,80.3615501,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014462,Sanjaya,sanjaya,attraction,attraction,Gampaha,,Western,7.2329372,80.1208812,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014463,sanjaya,sanjaya,food,bar,Hambantota,,Southern,6.1233855,81.0941433,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014464,Sanjeewa Auto Engineers,sanjeewa auto engineers,shopping,car_repair,Kurunegala,,North Western,8.0755551,80.330065,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014465,Sanjeewa Hotel and Rest,sanjeewa hotel and rest,accommodation,hotel,Matale,,Central,7.7140756,80.6529852,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014466,SANJEEWA HOTEL,sanjeewa hotel,accommodation,Guest Houses,Matale,Matale,,8.286864,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014467,Sanjeewa Products,sanjeewa products,shopping,convenience,Matara,Kamburupitiya,Southern,6.0804716,80.56646263820822,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014468,SANJEEWA RESTAURANT,sanjeewa restaurant,food,,Gampaha,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0014469,Sanjeewani hardware,sanjeewani hardware,shopping,hardware,Gampaha,,Western,7.12401115,79.92479897547906,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014470,Sanjis Seaside Cabanas,sanjis seaside cabanas,accommodation,guest_house,Hambantota,Tangalle,Southern,6.0614854000000005,80.87696425,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014471,SANJU TOURS,sanju tours,shopping,travel_agency,Gampaha,,Western,7.1580095,79.9633919,24/7,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014472,Sanju,sanju,food,restaurant,Kandy,,Central,7.2546693,80.4890273,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014473,Sanka Fish Market,sanka fish market,shopping,seafood,Kalutara,,Western,6.718964,79.90528443088067,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014474,Sanka Juice Bar,sanka juice bar,shopping,beverages,Matara,,Southern,5.9606249,80.4087299,Mo-Su 07:00-21:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014475,Sanka Motors,sanka motors,shopping,car_repair,Kandy,,Central,7.4382767,80.5721661,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014476,"Sankalpa St, Udugama",sankalpa st udugama,shopping,variety_store,Galle,,Southern,6.1490386,80.3381535,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014477,Sankarest Villa & Garden Restaurant,sankarest villa garden restaurant,accommodation,guest_house,Galle,Kosgoda,Southern,6.3410516,80.0258975,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014478,Sankasiri Saloon,sankasiri saloon,shopping,hairdresser,Colombo,,Western,6.8758562,79.900741,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014479,Sanki Leisure,sanki leisure,accommodation,guest_house,Gampaha,Katunayake,Western,7.1589761,79.8707661,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014480,Sankiliyan Minister’s Abode,sankiliyan ministers abode,attraction,attraction,Jaffna,,Northern,9.6774517,80.0360354,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014481,Sanmali Beach Hotel,sanmali beach hotel,accommodation,hotel,Puttalam,Marawila,North Western,7.4176726,79.8156342,,openstreetmap,points_of_interest.geojson,official_tourism | openstreetmap,Information for Accommodation.csv | Tourist Hotels.xlsx | points_of_interest.geojson
PLC0014482,SANMIRA RENAISSANCE,sanmira renaissance,accommodation,Classified Hotels( 1-5 Star),Galle,Habaraduwa,,6.006051,,,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv,official_tourism,Classified Hotels( 1-5 Star).xlsx | Information for Accommodation.csv
PLC0014483,SANOGA RESORT,sanoga resort,accommodation,Guest Houses,Polonnaruwa,Hingurakgoda Pradeshiya Sabha,,8.029151,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014484,SANORA RESTAURANT,sanora restaurant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0014485,Sanora,sanora,food,fast_food,Colombo,,Western,6.8798581,79.9344654,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014486,SANOREECH HOTEL,sanoreech hotel,accommodation,Guest Houses,Gampaha,Kundasle,,7.225966,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014487,Sanorich Villa,sanorich villa,accommodation,guest_house,Hambantota,,Southern,6.0271868,80.7963068,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014488,SANOWIN GUEST HOUSE AND RESTAURANT,sanowin guest house and restaurant,accommodation,Guest Houses,Colombo,Homagama Pradeshiya Sabha,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014489,SANPAOLO GARDENS RESTURANT,sanpaolo gardens resturant,food,,Puttalam,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0014490,Sanras Holiday Home,sanras holiday home,accommodation,hotel,Galle,Galle,Southern,6.0436518,80.1941396,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014491,Sanrich,sanrich,accommodation,hotel,Colombo,,Western,6.7791651,79.8779226,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014492,Sanrio,sanrio,shopping,furniture,Kalutara,Horana,Western,6.718854,80.057619,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014493,SANROCK,sanrock,accommodation,Bangalows,Badulla,Ella Pradeshiya Sabha,,,,,official_tourism,Bungalows.xlsx | Information for Accommodation.csv,official_tourism,Bungalows.xlsx | Information for Accommodation.csv
PLC0014494,Sansala Guesthouse,sansala guesthouse,accommodation,hotel,Hambantota,,Southern,6.0090161,80.7791885,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014495,Sansi Homestay,sansi homestay,accommodation,guest_house,Matale,,Central,7.9457132,80.7601193,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014496,Sanstha kulubadu Mandiraya,sanstha kulubadu mandiraya,shopping,grocery,Ratnapura,,Sabaragamuwa,6.7198408,80.785379,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014497,SANSUCHI CAFE,sansuchi cafe,food,,Gampaha,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0014498,Sansung Chiththa Holiday Resort,sansung chiththa holiday resort,accommodation,guest_house,Monaragala,,Uva,6.4412844,81.3019665,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014499,Santa Lucia Private Island on Bolgoda,santa lucia private island on bolgoda,accommodation,hotel,Colombo,Moratuwa,Western,6.7615017,79.9185425,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014500,SANTANI,santani,accommodation,Guest Houses,Kandy,Kandy,,7.3577013,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014501,Santha Hotel,santha hotel,food,restaurant,Kandy,,Central,7.29291905,80.83694684870187,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014502,Santhi liquor shop,santhi liquor shop,shopping,alcohol,Batticaloa,,Eastern,7.7852084999999995,81.59125296543047,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014503,Santhula Hotel,santhula hotel,food,restaurant,Hambantota,Tangalle,Southern,6.0637775000000005,80.8369366,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014504,santhun super market,santhun super market,shopping,supermarket,Trincomalee,,Eastern,8.3257387,81.300842,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014505,Santhusti Villa,santhusti villa,accommodation,hotel,Colombo,Dampe,Western,6.7677034,79.9133616,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014506,Santori,santori,accommodation,guest_house,Galle,,Southern,6.0093345,80.2414096,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014507,Sanu Resort & Restaurant,sanu resort restaurant,accommodation,hotel,Hambantota,,Southern,5.9950647,80.7347723,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014508,Sanuki,sanuki,food,restaurant,Colombo,,Western,6.8746381,79.9330702,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014509,SANULA GUEST HOUSE,sanula guest house,accommodation,Guest Houses,Matara,Dickwella,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014510,SANUPA VILLA KANDY,sanupa villa kandy,accommodation,Home Stay Units,Kandy,Gagawata Koralya,,7.265038,,,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv
PLC0014511,sanu,sanu,food,restaurant,Colombo,,Western,6.8531067,80.087622,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014512,Sanvick Hardware,sanvick hardware,shopping,hardware,Gampaha,,Western,7.0986531,79.88527468552631,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014513,SANWA INN & RESTAURANT,sanwa inn restaurant,accommodation,Guest Houses,Colombo,Boralesgamuwa,,,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014514,Saon indu col 5,saon indu col 5,shopping,cosmetics,Colombo,,Western,6.8782138,79.869361,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014515,Saori Beach Inn,saori beach inn,accommodation,guest_house,Matara,,Southern,5.9454977,80.4599737,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014516,Sapara River Guesthouse,sapara river guesthouse,accommodation,guest_house,Galle,,Southern,6.4259829,80.0059525,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014517,SAPHIRE KAROKE RESTAURANT,saphire karoke restaurant,food,,Colombo,,,,,,official_tourism,Restaurants.xlsx,official_tourism,Restaurants.xlsx
PLC0014518,Sapid Foods,sapid foods,food,restaurant,Colombo,Sri Jayawardenepura Kotte,Western,6.8929912,79.9048055,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014519,Sapiri Book Shop,sapiri book shop,shopping,stationery,Matara,Kamburupitiya,Southern,6.08044515,80.56688489313939,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014520,Sapphire Kite Village,sapphire kite village,accommodation,hotel,Puttalam,,North Western,8.2268004,79.725725,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014521,Sapphire Seas Beachfront Hotel,sapphire seas beachfront hotel,accommodation,hotel,Galle,Hikkaduwa,Southern,6.11442765,80.12084144067336,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014522,SAPPHIRE SEAS HOTEL,sapphire seas hotel,accommodation,Guest Houses,Galle,Hikkaduwa,,6.116151,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014523,Sapphire Wave Villa,sapphire wave villa,accommodation,hotel,Puttalam,Kalpitiya,North Western,8.2149103,79.7117748,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014524,Sapphyr Lounge,sapphyr lounge,food,bar,Colombo,,Western,6.9285263,79.8444523,07:00-24:00,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014525,Sappid,sappid,food,restaurant,Colombo,,Western,6.8751097,79.9013859,10:30-01:30,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014526,SAPTHAPADHI,sapthapadhi,accommodation,Guest Houses,Ratnapura,Ratnapura,,6.732908,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014527,Sapugolla Family Resort,sapugolla family resort,accommodation,guest_house,Badulla,,Uva,6.9552567,80.9032145,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014528,Sapumal CD Center,sapumal cd center,shopping,music,Gampaha,,Western,7.1560255,80.0555427,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014529,Sapumal Lodge,sapumal lodge,accommodation,hotel,Anuradhapura,Anuradhapura,North Central,8.32592,80.3979938,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014530,Sapumalgaskada Ancient Temple,sapumalgaskada ancient temple,attraction,viewpoint,Vavuniya,,Northern,8.8963125,80.6555209,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014531,SARA HOMES,sara homes,accommodation,Home Stay Units,Gampaha,Ja-Ela Pradeshiya Sabha,,7.0959788,,,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv,official_tourism,Home Stay Units.xlsx | Information for Accommodation.csv
PLC0014532,Sara Textiles,sara textiles,shopping,clothes,Nuwara Eliya,Nildandahinna,Central,7.0809738,80.8930592,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014533,Sarachchandra OpenAir Theatre - Wala,sarachchandra openair theatre wala,activity,theatre,Kandy,,Central,7.2512889,80.59739806820943,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014534,Saradiyel Village,saradiyel village,accommodation,hotel,Kegalle,Uthuwankanda,Sabaragamuwa,7.251535,80.4234719,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014535,Sarah Beach Garden,sarah beach garden,accommodation,hotel,Hambantota,,Southern,6.0295101,80.7979552,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014536,Saraii Village Hotel,saraii village hotel,accommodation,hotel,Hambantota,Weerawila,Southern,6.2671638,81.229045,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014537,SARAII,saraii,accommodation,Guest Houses,Hambantota,Thissamaharama,,6.267036,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014538,Saranga Enrerprises,saranga enrerprises,shopping,car_parts,Hambantota,,Southern,6.0291733,80.7955772,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014539,Saranga Enterprises,saranga enterprises,shopping,car,Colombo,,Western,6.8738316,79.9369879,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
PLC0014540,SARANGA HOLIDAY INN,saranga holiday inn,accommodation,Guest Houses,Moneragala,Wellawaya,,6.733045,,,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv,official_tourism,Guest Houses.xlsx | Information for Accommodation.csv
PLC0014541,Sarasa Chinese Food,sarasa chinese food,food,fast_food,Colombo,,Western,6.8824549,79.9335133,,openstreetmap,points_of_interest.geojson,openstreetmap,points_of_interest.geojson
