place_id,name,category,subcategory,district,city,latitude,longitude,avg_rating,review_count,review_popularity,quality_score,nature_score,adventure_score,history_score,photography_score,food_score,relaxation_score,family_score,shopping_score,weather_sensitive,environment,map_ready,feature_text
PLC0003600,Dandy,shopping,electronics,Colombo,,6.8005505,79.923265,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dandy shopping electronics
PLC0003601,Danesha Homestay,accommodation,guest_house,Hambantota,,6.0342517,80.80156820899168,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Danesha Homestay accommodation guest_house
PLC0003602,Dangahene Gedara Kade,shopping,convenience,Matara,,6.0951306,80.67232567592296,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dangahene Gedara Kade shopping convenience
PLC0003603,Dangedara Bakery,shopping,bakery,Galle,,6.050003200000001,80.21857754549822,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dangedara Bakery shopping bakery
PLC0003604,Dangerous albzia,food,cafe,Nuwara Eliya,,6.8476252,80.5844863,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Dangerous albzia food cafe
PLC0003605,Daniels Bookshop,shopping,books,Colombo,Wellawatte,6.8731783,79.8617288,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Daniels Bookshop shopping books
PLC0003606,DANIELS PUB & RESTAURANT,food,,Galle,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,False,DANIELS PUB & RESTAURANT food 
PLC0003607,Danigala Rock,attraction,viewpoint,Polonnaruwa,,7.6809344,81.2135768,,0,0.0,0.0,0.8,0.8,0.0,1.0,0.0,0.0,0.0,0.0,True,outdoor,True,Danigala Rock attraction viewpoint
PLC0003608,Dankotuwa,shopping,supermarket,Puttalam,,7.2974918,79.8838448,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dankotuwa shopping supermarket
PLC0003609,Danny’s Sri Lankan Delicacies,food,restaurant,Ampara,,6.8432904,81.8312362,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Danny’s Sri Lankan Delicacies food restaurant
PLC0003610,DANSCO RESTAURANT,food,,Colombo,,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,False,DANSCO RESTAURANT food 
PLC0003611,Danushi Homestay,accommodation,hostel,Matale,,7.9517323,80.7539896,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Danushi Homestay accommodation hostel
PLC0003612,Danushka Auto Engineering,shopping,car_repair,Matale,Dambulla,7.8813681,80.647565,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Danushka Auto Engineering shopping car_repair
PLC0003613,"Danushka Sounds ,Shamina Electricals",shopping,electronics,Gampaha,,7.1007023,79.9407679,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,"Danushka Sounds ,Shamina Electricals shopping electronics"
PLC0003614,"DANYAA RESTAURANT,BAR & ACCOMMODATION",accommodation,Guest Houses,Batticaloa,Batticaloa,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,"DANYAA RESTAURANT,BAR & ACCOMMODATION accommodation Guest Houses"
PLC0003615,Dao Krua Thai,food,restaurant,Colombo,Colombo 03,6.9101096,79.8531129,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Dao Krua Thai food restaurant
PLC0003616,Daraz Collection Center,shopping,outpost,Colombo,,6.8964007,79.8547585,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Daraz Collection Center shopping outpost
PLC0003617,Dark Roast Cafe,shopping,coffee,Colombo,,6.8943021,79.857281,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dark Roast Cafe shopping coffee
PLC0003618,Dark Waves,accommodation,guest_house,Trincomalee,,8.6796687,81.1988765,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Dark Waves accommodation guest_house
PLC0003619,Dark Waves,food,restaurant,Trincomalee,,8.6795116,81.198685,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Dark Waves food restaurant
PLC0003620,Darsana Cafe,food,cafe,Kurunegala,Polgahawela,7.336364,80.300427,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Darsana Cafe food cafe
PLC0003621,Darshana Auto Electrical & Scan Canter,shopping,car_repair,Matale,,7.6016887,80.62953,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Darshana Auto Electrical & Scan Canter shopping car_repair
PLC0003622,Darshana Bekers,shopping,bakery,Matara,"Thalpawila, Matara",5.9498702,80.5865595,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Darshana Bekers shopping bakery
PLC0003623,Darshana Caters,shopping,kiosk,Gampaha,,7.10179495,79.88411439852544,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Darshana Caters shopping kiosk
PLC0003624,Darshana Grocery,shopping,supermarket,Colombo,Padukka,6.8552326,80.0997183,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Darshana Grocery shopping supermarket
PLC0003625,Darshana Hotel,food,restaurant,Polonnaruwa,,7.9410633,81.0000934,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Darshana Hotel food restaurant
PLC0003626,Darshana opticals,shopping,optician,Gampaha,,7.1555504,80.0566657,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Darshana opticals shopping optician
PLC0003627,Darshika Shop & Communication,shopping,books,Galle,Hikkaduwa,6.11651485,80.1204304877669,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Darshika Shop & Communication shopping books
PLC0003628,Darwins Beach Resort,accommodation,guest_house,Hambantota,Ranna,6.0633634,80.8859439,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,Darwins Beach Resort accommodation guest_house
PLC0003629,dasatha,food,restaurant,Colombo,,6.8587123,80.0907951,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,dasatha food restaurant
PLC0003630,Dashani Lodge,accommodation,hotel,Matale,,7.9454761,80.7372691,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Dashani Lodge accommodation hotel
PLC0003631,Dasu's Hut,food,restaurant,Galle,Hikkaduwa,6.1382049,80.0998079,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Dasu's Hut food restaurant
PLC0003632,Datamacx,shopping,electronics,Colombo,Wellawatte,6.8699381,79.8623081,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Datamacx shopping electronics
PLC0003633,David Gram Stores- Nugegoda,shopping,confectionery,Colombo,Nugegoda,6.8737473,79.8913741,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,David Gram Stores- Nugegoda shopping confectionery
PLC0003634,David Gram Stores,shopping,grocery,Colombo,,6.8726659,79.8615647,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,David Gram Stores shopping grocery
PLC0003635,David Peiris,shopping,motorcycle,Badulla,Badulla,6.9879678,81.0604738,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,David Peiris shopping motorcycle
PLC0003636,David Peris Motor Co,shopping,motorcycle,Colombo,,6.9168976,79.8605879,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,David Peris Motor Co shopping motorcycle
PLC0003637,David Pieris Motor Company Limited,shopping,car,Galle,,6.04969635,80.21025218126971,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,David Pieris Motor Company Limited shopping car
PLC0003638,David Pieris Motor Company,shopping,car,Kandy,,7.3123415,80.6333827,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,David Pieris Motor Company shopping car
PLC0003639,Davora Iththagala tea factory,shopping,supermarket,Galle,,6.0350882,80.3554949,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Davora Iththagala tea factory shopping supermarket
PLC0003640,Dawn View Home Stay,accommodation,guest_house,Badulla,Ella,6.8690742,81.0439003,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Dawn View Home Stay accommodation guest_house
PLC0003641,DAWN VIEW HOMESTAY,accommodation,Home Stay Units,Badulla,Ella Pradeshiya Sabha,6.8690742,81.0439003,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,DAWN VIEW HOMESTAY accommodation Home Stay Units
PLC0003642,Day Break Homestay & Restaurant,accommodation,guest_house,Kandy,Kandy,7.2730913,80.660016,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Day Break Homestay & Restaurant accommodation guest_house
PLC0003643,Day Rent House (Vacation Home),accommodation,guest_house,Colombo,,6.9550748,79.8622913,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Day Rent House (Vacation Home) accommodation guest_house
PLC0003644,Day tour Sri Lanka,shopping,travel_agency,Galle,,6.4240691,80.0082362,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Day tour Sri Lanka shopping travel_agency
PLC0003645,Daya Text,shopping,clothes,Matara,Matara,5.9497494,80.5456126,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Daya Text shopping clothes
PLC0003646,"""Dayagiri""",shopping,convenience,Matara,,6.1150126,80.63918894750519,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,"""Dayagiri"" shopping convenience"
PLC0003647,Dayana (Diana) Hotel,accommodation,hotel,Anuradhapura,,8.3618699,80.5204432,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Dayana (Diana) Hotel accommodation hotel
PLC0003648,Dayani Super Center,shopping,houseware,Kurunegala,,7.5066731,80.3429376,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dayani Super Center shopping houseware
PLC0003649,Dayarathna Group of Companies,shopping,supermarket,Colombo,,6.7904251,79.9551989,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dayarathna Group of Companies shopping supermarket
PLC0003650,Dayaratna Stores,shopping,grocery,Ratnapura,Parakaduwa,6.8074006,80.3311612,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dayaratna Stores shopping grocery
PLC0003651,Dayashantha wood mill,shopping,furniture,Gampaha,,7.09319475,79.98590789011263,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dayashantha wood mill shopping furniture
PLC0003652,Daydream,accommodation,guest_house,Galle,,6.4409904,79.9924027,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Daydream accommodation guest_house
PLC0003653,Days Inn-Kandy,accommodation,hotel,Kandy,Kandy,7.2849527,80.6447827,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Days Inn-Kandy accommodation hotel
PLC0003654,DB Hardware,shopping,houseware,Puttalam,,8.0021336,80.1336753,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,DB Hardware shopping houseware
PLC0003655,db Indian Bar and Eatery,food,restaurant,Colombo,,6.9267309,79.8447059,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,db Indian Bar and Eatery food restaurant
PLC0003656,DC Chill Cafe,food,cafe,Matara,,5.9454779,80.4570025,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,DC Chill Cafe food cafe
PLC0003657,DCM home,accommodation,chalet,Gampaha,,7.0739591,79.9876346,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,DCM home accommodation chalet
PLC0003658,DCSL Store,shopping,alcohol,Galle,,6.05745425,80.2042360393954,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,DCSL Store shopping alcohol
PLC0003659,DE BLUEMARYEN HOTEL,accommodation,Guest Houses,Kurunegala,Kurunegala,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,False,DE BLUEMARYEN HOTEL accommodation Guest Houses
PLC0003660,De Papegaai,food,restaurant,Hambantota,,6.0603321,80.8723951,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,De Papegaai food restaurant
PLC0003661,De Saram House,accommodation,guest_house,Colombo,Colombo 07,6.9167137,79.8708312,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,De Saram House accommodation guest_house
PLC0003662,De Silva Antiques,shopping,antiques,Galle,,6.41915655,80.00276435,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,De Silva Antiques shopping antiques
PLC0003663,DE SILVA BAKE HOUSE & ROOMS,accommodation,guest_house,Nuwara Eliya,,7.0001193,80.9040131,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,DE SILVA BAKE HOUSE & ROOMS accommodation guest_house
PLC0003664,De Silva Food Center,food,restaurant,Nuwara Eliya,,6.9730264,80.7667137,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,De Silva Food Center food restaurant
PLC0003665,De Silva Opticians,shopping,optician,Colombo,,6.832285,79.8856549,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,De Silva Opticians shopping optician
PLC0003666,DE SILVA WIND RESORT KALPITIYA (PVT) LTD,activity,water_sports,Puttalam,,,,,0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.0,0.0,False,unknown,False,DE SILVA WIND RESORT KALPITIYA (PVT) LTD activity water_sports
PLC0003667,DE SILVA WIND RESORT KALPITIYA,accommodation,Guest Houses,Puttalam,Puttalam,8.230936,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,False,unknown,False,DE SILVA WIND RESORT KALPITIYA accommodation Guest Houses
PLC0003668,De Silva Windresort,accommodation,hotel,Puttalam,,8.230703049999999,79.74102039710532,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,False,indoor,True,De Silva Windresort accommodation hotel
PLC0003669,DEANS GUEST HOUSE,accommodation,Guest Houses,Ampara,Ampara,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,DEANS GUEST HOUSE accommodation Guest Houses
PLC0003670,Deck On The Hills,accommodation,hostel,Kandy,,7.2845453,80.6202096,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Deck On The Hills accommodation hostel
PLC0003671,Deck,food,restaurant,Colombo,Dehiwala,6.85720595,79.86045278545035,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Deck food restaurant
PLC0003672,Deco Layers,shopping,fabric,Colombo,,6.8933956,79.927722,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deco Layers shopping fabric
PLC0003673,Deco on 44,accommodation,hotel,Galle,Galle,6.0267856,80.21648173007813,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Deco on 44 accommodation hotel
PLC0003674,DECO ON FORTY FOUR,accommodation,Guest Houses,Galle,Galle,6.026811,,,0,0.0,0.0,0.0,0.0,0.9,0.8,0.0,0.0,0.0,0.0,False,unknown,False,DECO ON FORTY FOUR accommodation Guest Houses
PLC0003675,Dedigama Golden Loan Center,shopping,pawnbroker,Matara,Kamburupitiya,6.0819135499999994,80.56644640747126,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dedigama Golden Loan Center shopping pawnbroker
PLC0003676,Dedigama Jewellers - Kottawa,shopping,jewelry,Colombo,,6.8409208,79.9648598,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dedigama Jewellers - Kottawa shopping jewelry
PLC0003677,Dedigama Museum,attraction,museum,Kegalle,,7.2078209,80.2619969,,0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.7,0.0,False,indoor,True,Dedigama Museum attraction museum
PLC0003678,Dedigama Musium,attraction,museum,Kegalle,,7.207838799999999,80.26176321207848,,0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.7,0.0,False,indoor,True,Dedigama Musium attraction museum
PLC0003679,Dedunu Super,shopping,clothes,Gampaha,,7.0332545500000005,79.86125578104053,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dedunu Super shopping clothes
PLC0003680,dedunu,shopping,hairdresser,Matale,,7.4547096,80.5821025,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,dedunu shopping hairdresser
PLC0003681,DEE ELLA TOURIST INN,accommodation,Guest Houses,Gampaha,Gampaha,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,DEE ELLA TOURIST INN accommodation Guest Houses
PLC0003682,Deeghavapi Rajamaha Viharaya,attraction,attraction,Ampara,,7.28492,81.78568156103498,,0,0.0,0.0,0.0,0.0,0.9,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Deeghavapi Rajamaha Viharaya attraction attraction
PLC0003683,DEEN HAUS,accommodation,Bangalows,Colombo,Dehiwala-Mount Lavinia,,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,DEEN HAUS accommodation Bangalows
PLC0003684,Deen Motors shop,shopping,motorcycle,Batticaloa,,7.7782094,81.600014,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deen Motors shop shopping motorcycle
PLC0003685,Deep Blue,accommodation,hotel,Matara,Matara,5.9392138,80.5301956,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Deep Blue accommodation hotel
PLC0003686,Deep End,shopping,clothes,Matara,,5.9732204,80.4388834,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deep End shopping clothes
PLC0003687,Deep Sea Resort,accommodation,hotel,Batticaloa,Batticaloa,7.7382299,81.7038537,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,False,indoor,True,Deep Sea Resort accommodation hotel
PLC0003688,DEEPAALOKE PRINTERS,shopping,stationery,Kandy,,7.281937,80.6214285,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,DEEPAALOKE PRINTERS shopping stationery
PLC0003689,Deepaams Super City,shopping,supermarket,Nuwara Eliya,,6.8357277,80.6143781,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deepaams Super City shopping supermarket
PLC0003690,Deepani Grocery,shopping,convenience,Matara,,5.9733021,80.4293574,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deepani Grocery shopping convenience
PLC0003691,Deepthi Fashion House,shopping,clothes,Matara,Kamburupitiya,6.0794073,80.56586578301253,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deepthi Fashion House shopping clothes
PLC0003692,Deepthi Stores,shopping,convenience,Kegalle,Galapitamada,7.142147899999999,80.23283970682789,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deepthi Stores shopping convenience
PLC0003693,Deepthi Tex,shopping,clothes,Colombo,,6.8463167,79.9262933,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deepthi Tex shopping clothes
PLC0003694,Deer Garden Guest House,accommodation,hotel,Polonnaruwa,,7.9451027,81.0029155,,0,0.0,0.0,0.8,0.0,0.0,0.8,0.0,0.8,0.7,0.0,True,outdoor,True,Deer Garden Guest House accommodation hotel
PLC0003695,Deer Park Hotel,accommodation,hotel,Polonnaruwa,,7.989984,80.9218761,,0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.7,0.0,False,outdoor,True,Deer Park Hotel accommodation hotel
PLC0003696,Deer Park,attraction,attraction,Trincomalee,,8.5759103,81.2380818,,0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.8,0.7,0.0,False,outdoor,True,Deer Park attraction attraction
PLC0003697,Deergayu Wellness,shopping,massage,Badulla,,6.8727393,81.0513219,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.0,False,indoor,True,Deergayu Wellness shopping massage
PLC0003698,DEERPOINT BUNGALOW,accommodation,Bangalows,Kandy,Kundasle,7.300052,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,DEERPOINT BUNGALOW accommodation Bangalows
PLC0003699,Deeruk Road House & Restaurant,food,restaurant,Galle,,6.1468009,80.0996294,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Deeruk Road House & Restaurant food restaurant
PLC0003700,Deerwood Tea Factory,shopping,tea,Ratnapura,Kuruwita,6.8001335,80.378512,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deerwood Tea Factory shopping tea
PLC0003701,defragranse,shopping,perfumery,Colombo,,6.9173109,79.8612648,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,defragranse shopping perfumery
PLC0003702,Dehiwala Flyover,attraction,bridge,Colombo,,6.8513824,79.86597268521959,,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,unknown,True,Dehiwala Flyover attraction bridge
PLC0003703,Dehiwala Gold House,shopping,jewelry,Colombo,,6.8490173,79.8657808,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dehiwala Gold House shopping jewelry
PLC0003704,Dehiwala Super Market Complex,shopping,supermarket,Colombo,Dehiwala,6.8510925,79.8650976,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dehiwala Super Market Complex shopping supermarket
PLC0003705,Dehiwala Wine Stors,shopping,alcohol,Colombo,,6.8511342,79.8664856,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Dehiwala Wine Stors shopping alcohol
PLC0003706,Deiight Bakers,shopping,bakery,Kandy,Kandy,7.2786554,80.6174551,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Deiight Bakers shopping bakery
PLC0003707,Delft island,attraction,attraction,Jaffna,,9.5133015,79.6971916,,0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,False,unknown,True,Delft island attraction attraction
PLC0003708,Delft Village Stay,accommodation,guest_house,Jaffna,,9.5242855,79.7038242,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Delft Village Stay accommodation guest_house
PLC0003709,Delhousie Hotel Galle,accommodation,hotel,Nuwara Eliya,,6.8255627,80.522791,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Delhousie Hotel Galle accommodation hotel
PLC0003710,Deli Ceylon,food,cafe,Matara,,5.9743631,80.4337741,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Deli Ceylon food cafe
PLC0003711,Deli Suisse,food,cafe,Colombo,,6.9034613,79.8681167,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Deli Suisse food cafe
PLC0003712,Delibo hotel and restautant,food,restaurant,Badulla,,6.8689292,80.94873330007954,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Delibo hotel and restautant food restaurant
PLC0003713,Delicasy,shopping,bakery,Anuradhapura,,8.3231154,80.4032431,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Delicasy shopping bakery
PLC0003714,Delight Baker and Spice Court,food,restaurant,Kandy,,7.287683149999999,80.62369426113972,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Delight Baker and Spice Court food restaurant
PLC0003715,Delight Baker's Kandy,shopping,bakery,Kandy,,7.293185,80.6367337,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,indoor,True,Delight Baker's Kandy shopping bakery
PLC0003716,Delight Bakers & Restaurant,food,fast_food,Kegalle,,7.2286681,80.2006083,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Delight Bakers & Restaurant food fast_food
PLC0003717,Delight villa,accommodation,guest_house,Hambantota,,6.0366943,80.792835,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,True,Delight villa accommodation guest_house
PLC0003718,Delight,food,cafe,Kandy,Katugasthota,7.3202469,80.6287087,,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,indoor,True,Delight food cafe
PLC0003719,DELMA BUNGALOW,accommodation,Home Stay Units,Colombo,Colombo,6.8856282,,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,unknown,False,DELMA BUNGALOW accommodation Home Stay Units
PLC0003720,Delma Mount View Hotel,accommodation,hotel,Kandy,,7.3341972,80.5675787,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,indoor,True,Delma Mount View Hotel accommodation hotel
